,title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres
738,Rowdy Rathore,UTV,777000.0,28600000.0,2012,,,,,,
739,Dragon (2012),RTWC,11100.0,29100000.0,2012,,,,,,
740,Bol Bachchan,FIP,1200000.0,27600000.0,2012,,,,,,
741,The Master,Wein.,16399999.0,11900000.0,2012,,,,,,
742,Rust and Bone,SPC,2100000.0,23700000.0,2012,,,,,,
743,Big Miracle,Uni.,20200000.0,4600000.0,2012,,,,,,
744,Sparkle (2012),TriS,24400000.0,240000.0,2012,,,,,,
745,To the Arctic (IMAX),WB,14600000.0,9100000.0,2012,,,,,,
746,Hitchcock,FoxS,6000000.0,17600000.0,2012,,,,,,
747,A Thousand Words,P/DW,18500000.0,3600000.0,2012,,,,,,
748,Wanderlust,Uni.,17500000.0,4200000.0,2012,tt6326352,Wanderlust,Wanderlust,2017.0,58.0,Drama
749,Beasts of the Southern Wild,FoxS,12800000.0,8300000.0,2012,,,,,,
750,Polisse,IFC,211000.0,20200000.0,2012,,,,,,
751,Amour,SPC,6700000.0,13100000.0,2012,,,,,,
752,The Man with the Iron Fists,Uni.,15600000.0,4099999.0,2012,,,,,,
753,Seven Psychopaths,CBS,15000000.0,4400000.0,2012,,,,,,
754,Gone,LG/S,11700000.0,6400000.0,2012,tt6123126,Gone,Gone,2016.0,51.0,Drama
755,Gone,LG/S,11700000.0,6400000.0,2012,tt7078824,Gone,Gone,2017.0,82.0,Drama
756,Gone,LG/S,11700000.0,6400000.0,2012,tt4181416,Gone,Poissa,2019.0,91.0,"Drama,Fantasy"
757,Norwegian Wood,RF,13000.0,17600000.0,2012,,,,,,
758,The Cold Light of Day,LG/S,3800000.0,13100000.0,2012,,,,,,
759,My Way (2012),CJ,70200.0,16500000.0,2012,,,,,,
760,Tomorrow When the War Began,Free,4900.0,16500000.0,2012,,,,,,
761,We Have a Pope,IFC,548000.0,15600000.0,2012,,,,,,
762,Headhunters,Magn.,1200000.0,14500000.0,2012,,,,,,
763,Hit and Run,ORF,13700000.0,704000.0,2012,,,,,,
764,War of the Buttons (2012),Wein.,47800.0,13800000.0,2012,,,,,,
765,Red Lights (2012),MNE,52600.0,13500000.0,2012,,,,,,
766,The Words,CBS,11500000.0,1700000.0,2012,,,,,,
767,Silent House,ORF,12800000.0,347000.0,2012,,,,,,
768,Friends with Kids,RAtt.,7300000.0,5800000.0,2012,,,,,,
769,The Well-Digger's Daughter,KL,386000.0,12200000.0,2012,,,,,,
770,Klown,Drft.,68800.0,12400000.0,2012,,,,,,
771,Seeking Justice,Anch.,412000.0,11900000.0,2012,,,,,,
772,Bachelorette,RTWC,448000.0,11500000.0,2012,,,,,,
773,This Must Be the Place,Wein.,144000.0,11600000.0,2012,,,,,,
774,Fun Size,Par.,9400000.0,2000000.0,2012,,,,,,
775,Rec 3: Genesis,Magn.,9600.0,10100000.0,2012,,,,,,
776,Delicacy,Cohen,499000.0,9200000.0,2012,,,,,,
777,Seeking a Friend for the End of the World,Focus,7100000.0,2600000.0,2012,,,,,,
778,The Apparition,WB,4900000.0,4700000.0,2012,tt6559390,The Apparition,L'apparition,2018.0,144.0,Drama
779,For Greater Glory,ArcEnt,5700000.0,4000000.0,2012,,,,,,
780,Hysteria,SPC,1800000.0,7700000.0,2012,tt5467982,Hysteria,Hysteria,2016.0,81.0,"Drama,Thriller"
781,The Sessions,FoxS,6000000.0,3100000.0,2012,,,,,,
782,Ruby Sparks,FoxS,2500000.0,6600000.0,2012,,,,,,
783,Hyde Park on Hudson,Focus,6400000.0,2500000.0,2012,,,,,,
784,On the Road,IFC,744000.0,8000000.0,2012,tt5647250,On the Road,On the Road,2016.0,121.0,Drama
785,Boy (2012),PalUni,256000.0,8400000.0,2012,,,,,,
786,Piranha 3DD,W/Dim.,377000.0,8100000.0,2012,,,,,,
787,Easy Money (2012),Wein.,206000.0,8199999.0,2012,,,,,,
788,Space Dogs 3D,EpicPics,14400.0,8300000.0,2012,,,,,,
789,Bel Ami,Magn.,120000.0,8199999.0,2012,,,,,,
790,Promised Land (2012),Focus,7600000.0,541000.0,2012,,,,,,
791,Iron Sky,EOne,122000.0,8000000.0,2012,,,,,,
792,Casa De Mi Padre,LGF,5900000.0,2100000.0,2012,,,,,,
793,Heroine,UTV,599000.0,7400000.0,2012,tt5921576,Heroine,Heroine,2016.0,87.0,"Comedy,Drama"
794,A Royal Affair,Magn.,1500000.0,6000000.0,2012,,,,,,
795,All Together,KL,43200.0,7200000.0,2012,,,,,,
796,My Worst Nightmare,Strand,22000.0,7100000.0,2012,,,,,,
797,Monsieur Lazhar (U.S.-only),MBox,2000000.0,4600000.0,2012,,,,,,
798,Goon,Magn.,4200000.0,2300000.0,2012,,,,,,
799,Cosmopolis,EOne,764000.0,5300000.0,2012,,,,,,
800,Chasing Mavericks,Fox,6000000.0,600.0,2012,,,,,,
801,Declaration of War,IFC,59100.0,5800000.0,2012,,,,,,
802,Puella Magi Madoka Magica the Movie,Elev.,180000.0,5600000.0,2012,,,,,,
803,Albert Nobbs,RAtt.,3000000.0,2600000.0,2012,,,,,,
804,In Darkness,SPC,1000000.0,4500000.0,2012,tt5164184,In Darkness,In Darkness,2018.0,100.0,"Mystery,Thriller"
805,Farewell My Queen,Cohen,1600000.0,3700000.0,2012,,,,,,
806,Girl in Progress,LGF,2600000.0,2000000.0,2012,,,,,,
807,"Jeff, Who Lives at Home",ParV,4300000.0,148000.0,2012,,,,,,
808,Barbara,AF,1000000.0,3100000.0,2012,tt6411984,Barbara,Barbara,2017.0,98.0,"Biography,Drama,Music"
809,Barbara,AF,1000000.0,3100000.0,2012,tt7271942,Barbara,Barbara,2018.0,6.0,"Animation,Documentary"
810,Nitro Circus the Movie 3D,ArcEnt,3400000.0,526000.0,2012,,,,,,
811,The Lady,Cohen,355000.0,3400000.0,2012,,,,,,
812,Branded,RAtt.,354000.0,3400000.0,2012,tt3429774,Branded,Branded,2017.0,73.0,"Drama,Mystery,Western"
813,The Rabbi's Cat,GK,23400.0,3700000.0,2012,,,,,,
814,Killer Joe,LD,2000000.0,1700000.0,2012,,,,,,
815,Hara-Kiri: Death of a Samurai,Trib.,75700.0,3400000.0,2012,,,,,,
816,Intruders,MNE,69100.0,2900000.0,2012,tt3996044,Intruders,Intruders,2017.0,90.0,"Crime,Drama,Thriller"
817,A Simple Life,CL,192000.0,2600000.0,2012,,,,,,
818,Simon and the Oaks,TFA,151000.0,2400000.0,2012,,,,,,
819,Kid With a Bike,IFC,1500000.0,1000000.0,2012,,,,,,
820,Chico & Rita,GK,351000.0,1900000.0,2012,,,,,,
821,Stolen (2012),MNE,304000.0,1800000.0,2012,,,,,,
822,The Imposter,IM,898000.0,1100000.0,2012,,,,,,
823,The Day I Saw Your Heart,FM,3500.0,2000000.0,2012,,,,,,
824,Tales of the Night,GK,11000.0,1700000.0,2012,,,,,,
825,Beloved (2012),IFC,138000.0,1500000.0,2012,,,,,,
826,360,Magn.,100000.0,1600000.0,2012,,,,,,
827,2 Days in New York,Magn.,633000.0,1000000.0,2012,,,,,,
828,Hermano,MBox,29900.0,1600000.0,2012,,,,,,
829,Lay the Favorite,RTWC,21000.0,1600000.0,2012,,,,,,
830,Soldiers of Fortune,RAtt.,38900.0,1500000.0,2012,,,,,,
831,I Wish,Magn.,146000.0,1400000.0,2012,,,,,,
832,The Salt of Life,Zeit.,317000.0,1200000.0,2012,,,,,,
833,Chicken with Plums,SPC,254000.0,1200000.0,2012,,,,,,
834,The Paperboy,MNE,693000.0,661000.0,2012,,,,,,
835,Unforgivable,Strand,154000.0,1200000.0,2012,,,,,,
836,A Little Bit of Heaven,MNE,15400.0,1300000.0,2012,,,,,,
837,Meerkats,NGE,778000.0,482000.0,2012,,,,,,
838,Once Upon a Time in Anatolia,CGld,152000.0,1000000.0,2012,,,,,,
839,Coriolanus,Wein.,757000.0,315000.0,2012,,,,,,
840,Elles,KL,158000.0,754000.0,2012,,,,,,
841,W.E.,Wein.,583000.0,285000.0,2012,,,,,,
842,Breathing,KL,4600.0,803000.0,2012,,,,,,
843,Free Men,FM,53800.0,564000.0,2012,,,,,,
844,Sister (2012),AF,155000.0,400000.0,2012,,,,,,
845,Bully (2012),Wein.,279000.0,182000.0,2012,,,,,,
846,Apartment 143,Magn.,400.0,426000.0,2012,,,,,,
847,Universal Soldier: Day of Reckoning,Magn.,5500.0,364000.0,2012,,,,,,
848,17 Girls,Strand,15100.0,186000.0,2012,,,,,,
849,Butter,RTWC,105000.0,70700.0,2012,,,,,,
850,Kill List,IFC,29100.0,143000.0,2012,,,,,,
851,Toys in the Attic,Hann.,64900.0,61600.0,2012,,,,,,
852,Wagner & Me,FRun,37700.0,41000.0,2012,,,,,,
853,Attenberg,Strand,24000.0,45900.0,2012,,,,,,
854,North Sea Texas,Strand,28300.0,16700.0,2012,,,,,,
855,Cirkus Columbia,Strand,3500.0,9500.0,2012,,,,,,
856,Frozen,BV,400700000.0,875700000.0,2013,,,,,,
857,Iron Man 3,BV,409000000.0,805800000.0,2013,,,,,,
858,Despicable Me 2,Uni.,368100000.0,602700000.0,2013,,,,,,
859,The Hobbit: The Desolation of Smaug,WB (NL),258399999.0,700000000.0,2013,,,,,,
860,The Hunger Games: Catching Fire,LGF,424700000.0,440300000.0,2013,,,,,,
861,Fast & Furious 6,Uni.,238700000.0,550000000.0,2013,,,,,,
862,Monsters University,BV,268500000.0,475700000.0,2013,,,,,,
863,Gravity,WB,274100000.0,449100000.0,2013,,,,,,
864,Man of Steel,WB,291000000.0,377000000.0,2013,,,,,,
865,Thor: The Dark World,BV,206400000.0,438200000.0,2013,,,,,,
866,The Croods,Fox,187200000.0,400000000.0,2013,,,,,,
867,World War Z,Par.,202400000.0,337600000.0,2013,,,,,,
868,Oz The Great and Powerful,BV,234900000.0,258399999.0,2013,,,,,,
869,Star Trek Into Darkness,Par.,228800000.0,238600000.0,2013,,,,,,
870,The Wolverine,Fox,132600000.0,282300000.0,2013,,,,,,
871,Pacific Rim,WB,101800000.0,309200000.0,2013,,,,,,
872,The Wolf of Wall Street,Par.,116900000.0,275100000.0,2013,,,,,,
873,G.I. Joe: Retaliation,Par.,122500000.0,253200000.0,2013,,,,,,
874,The Hangover Part III,WB,112200000.0,249800000.0,2013,,,,,,
875,The Great Gatsby (2013),WB,144800000.0,208800000.0,2013,,,,,,
876,Now You See Me,LG/S,117700000.0,234000000.0,2013,,,,,,
877,The Smurfs 2,Sony,71000000.0,276500000.0,2013,,,,,,
878,The Conjuring,WB (NL),137400000.0,182100000.0,2013,,,,,,
879,A Good Day to Die Hard,Fox,67300000.0,237300000.0,2013,,,,,,
880,Oblivion,Uni.,89100000.0,197100000.0,2013,,,,,,
881,Elysium,TriS,93100000.0,193100000.0,2013,,,,,,
882,Turbo,Fox,83000000.0,199500000.0,2013,,,,,,
883,Cloudy with a Chance of Meatballs 2,Sony,119800000.0,154500000.0,2013,,,,,,
884,We're the Millers,WB (NL),150400000.0,119600000.0,2013,,,,,,
885,Epic,Fox,107500000.0,160900000.0,2013,,,,,,
886,The Lone Ranger,BV,89300000.0,171200000.0,2013,,,,,,
887,American Hustle,Sony,150100000.0,101100000.0,2013,,,,,,
888,Grown Ups 2,Sony,133699999.0,113300000.0,2013,,,,,,
889,After Earth,Sony,60500000.0,183300000.0,2013,,,,,,
890,Planes,BV,90300000.0,149000000.0,2013,,,,,,
891,The Heat,Fox,159600000.0,70300000.0,2013,,,,,,
892,Hansel and Gretel: Witch Hunters,Par.,55700000.0,170600000.0,2013,,,,,,
893,Captain Phillips,Sony,107100000.0,111700000.0,2013,,,,,,
894,White House Down,Sony,73100000.0,132300000.0,2013,,,,,,
895,Percy Jackson: Sea of Monsters,Fox,68600000.0,131300000.0,2013,,,,,,
896,Lost in Thailand,WAMCR,57400.0,197700000.0,2013,,,,,,
897,Jack the Giant Slayer,WB (NL),65200000.0,132500000.0,2013,,,,,,
898,The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,,,,,,
899,12 Years a Slave,FoxS,56700000.0,131100000.0,2013,,,,,,
900,Lee Daniels' The Butler,Wein.,116600000.0,60000000.0,2013,,,,,,
901,Identity Thief,Uni.,134500000.0,39500000.0,2013,,,,,,
902,Anchorman 2: The Legend Continues,Par.,125200000.0,46300000.0,2013,,,,,,
903,Olympus Has Fallen,FD,98900000.0,71300000.0,2013,,,,,,
904,Insidious Chapter 2,FD,83600000.0,78300000.0,2013,,,,,,
905,Lone Survivor,Uni.,125100000.0,29700000.0,2013,,,,,,
906,Jackass Presents: Bad Grandpa,Par.,102000000.0,49800000.0,2013,,,,,,
907,47 Ronin,Uni.,38400000.0,113400000.0,2013,,,,,,
908,Red 2,LG/S,53300000.0,94800000.0,2013,,,,,,
909,Mama,Uni.,71600000.0,74800000.0,2013,tt5437970,Mama,Mama,2016.0,90.0,Drama
910,Mama,Uni.,71600000.0,74800000.0,2013,tt7514806,Mama,Mama,2017.0,89.0,Documentary
911,Escape Plan,LG/S,25100000.0,112200000.0,2013,,,,,,
912,Last Vegas,CBS,63900000.0,70500000.0,2013,,,,,,
913,2 Guns,Uni.,75600000.0,56300000.0,2013,,,,,,
914,Walking with Dinosaurs,Fox,36100000.0,90500000.0,2013,,,,,,
915,This is the End,Sony,101500000.0,24600000.0,2013,,,,,,
916,Ender's Game,LG/S,61700000.0,63800000.0,2013,,,,,,
917,Prisoners,WB,61000000.0,61100000.0,2013,,,,,,
918,Saving Mr. Banks,BV,83300000.0,34600000.0,2013,,,,,,
919,Warm Bodies,LG/S,66400000.0,50600000.0,2013,,,,,,
920,Jurassic Park 3D,Uni.,45400000.0,71100000.0,2013,,,,,,
921,Personal Tailor,CL,376000.0,115800000.0,2013,,,,,,
922,Free Birds,Rela.,55800000.0,54600000.0,2013,,,,,,
923,Gangster Squad,WB,46000000.0,59200000.0,2013,,,,,,
924,Philomena,Wein.,37700000.0,62400000.0,2013,,,,,,
925,Instructions Not Included,LGF,44500000.0,54600000.0,2013,,,,,,
926,Riddick,Uni.,42000000.0,56300000.0,2013,,,,,,
927,Safe Haven,Rela.,71300000.0,26200000.0,2013,tt5073094,Safe Haven,Safe Haven,2016.0,120.0,Horror
928,Evil Dead (2013),TriS,54200000.0,43300000.0,2013,,,,,,
929,Blue Jasmine,SPC,33400000.0,64099999.0,2013,,,,,,
930,The Mortal Instruments: City of Bones,SGem,31200000.0,64200000.0,2013,,,,,,
931,The Internship,Fox,44700000.0,48800000.0,2013,,,,,,
932,Rush (2013),Uni.,26900000.0,63300000.0,2013,,,,,,
933,The Purge,Uni.,64500000.0,24900000.0,2013,,,,,,
934,Dhoom 3,Yash,8000000.0,80000000.0,2013,,,,,,
935,About Time,Uni.,15300000.0,71800000.0,2013,,,,,,
936,Pain and Gain,Par.,49900000.0,36300000.0,2013,,,,,,
937,Carrie (2013),SGem,35300000.0,49500000.0,2013,,,,,,
938,The Family (2013),Rela.,36900000.0,41500000.0,2013,,,,,,
939,Scary Movie 5,W/Dim.,32000000.0,46400000.0,2013,,,,,,
940,R.I.P.D.,Uni.,33600000.0,44700000.0,2013,,,,,,
941,Tiny Times,CL,23500.0,77700000.0,2013,,,,,,
942,The Book Thief,Fox,21500000.0,55100000.0,2013,,,,,,
943,Escape From Planet Earth,Wein.,57000000.0,17600000.0,2013,,,,,,
944,August: Osage County,Wein.,37700000.0,36500000.0,2013,,,,,,
945,The Best Man Holiday,Uni.,70500000.0,2300000.0,2013,,,,,,
946,Young Detective Dee: Rise of the Sea Dragon,WAMCR,87800.0,72200000.0,2013,,,,,,
947,The Counselor,Fox,17000000.0,54000000.0,2013,,,,,,
948,The Call,TriS,51900000.0,16700000.0,2013,,,,,,
949,One Direction: This is Us,TriS,28900000.0,39700000.0,2013,,,,,,
950,The Grandmaster,Wein.,6600000.0,57500000.0,2013,,,,,,
951,Side Effects (2013),ORF,32200000.0,31200000.0,2013,,,,,,
952,The Host (2013),ORF,26600000.0,36700000.0,2013,,,,,,
953,Runner Runner,Fox,19300000.0,43400000.0,2013,,,,,,
954,From Up on Poppy Hill,GK,1000000.0,60000000.0,2013,,,,,,
955,Kick-Ass 2,Uni.,28800000.0,32000000.0,2013,,,,,,
956,A Haunted House,ORF,40000000.0,20100000.0,2013,,,,,,
957,Beautiful Creatures (2013),WB,19500000.0,40600000.0,2013,,,,,,
958,Quartet,Wein.,18400000.0,41100000.0,2013,,,,,,
959,Dallas Buyers Club,Focus,27300000.0,27900000.0,2013,,,,,,
960,The Face Reader,PM&E,516000.0,54100000.0,2013,,,,,,
961,Tyler Perry's A Madea Christmas,LGF,52500000.0,853000.0,2013,,,,,,
962,Tyler Perry's Temptation: Confessions of a Marriage Counselor,LGF,52000000.0,1200000.0,2013,,,,,,
963,Delivery Man,BV,30700000.0,19300000.0,2013,,,,,,
964,The Berlin File,CJ,665000.0,48300000.0,2013,,,,,,
965,The Last Stand,LGF,12100000.0,36300000.0,2013,tt8774508,The Last Stand,The Last Stand,2019.0,93.0,Drama
966,21 and Over,Rela.,25700000.0,22400000.0,2013,,,,,,
967,Her (2013),WB,25600000.0,21800000.0,2013,,,,,,
968,Tiny Times 2,CL,43800.0,47200000.0,2013,,,,,,
969,Texas Chainsaw 3D,LGF,34300000.0,12900000.0,2013,,,,,,
970,The Big Wedding,LGF,21800000.0,24700000.0,2013,,,,,,
971,Parker,FD,17600000.0,28600000.0,2013,,,,,,
972,The World's End,Focus,26000000.0,20100000.0,2013,,,,,,
973,Grudge Match,WB,29800000.0,15100000.0,2013,,,,,,
974,Homefront,ORF,20200000.0,22900000.0,2013,,,,,,
975,Jobs,ORF,16100000.0,19800000.0,2013,,,,,,
976,The Place Beyond the Pines,Focus,21400000.0,14100000.0,2013,,,,,,
977,Inside Llewyn Davis,CBS,13200000.0,19700000.0,2013,,,,,,
978,Mud,RAtt.,21600000.0,11000000.0,2013,,,,,,
979,Movie 43,Rela.,8800000.0,23600000.0,2013,,,,,,
980,Kevin Hart: Let Me Explain,LG/S,32200000.0,74000.0,2013,,,,,,
981,Spring Breakers,A24,14100000.0,17600000.0,2013,,,,,,
982,New World (2013),WGUSA,458000.0,31200000.0,2013,,,,,,
983,Don Jon,Rela.,24500000.0,6000000.0,2013,,,,,,
984,I Give It a Year,Magn.,34700.0,28200000.0,2013,,,,,,
985,Nebraska,Par.,17700000.0,10000000.0,2013,,,,,,
986,The Incredible Burt Wonderstone,WB (NL),22500000.0,4900000.0,2013,,,,,,
987,Mandela: Long Walk to Freedom,Wein.,8300000.0,19000000.0,2013,,,,,,
988,Khumba,MNE,1000.0,27200000.0,2013,,,,,,
989,Dark Skies,W/Dim.,17400000.0,9000000.0,2013,,,,,,
990,Enough Said,FoxS,17600000.0,7700000.0,2013,,,,,,
991,Trance,FoxS,2300000.0,21900000.0,2013,,,,,,
992,"The Way, Way Back",FoxS,21500000.0,1700000.0,2013,,,,,,
993,Kon-Tiki,Wein.,1500000.0,21300000.0,2013,,,,,,
994,Baggage Claim,FoxS,21600000.0,887000.0,2013,,,,,,
995,Diana,EOne,335000.0,21400000.0,2013,tt5531322,Diana,Diana,2016.0,88.0,Drama
996,Diana,EOne,335000.0,21400000.0,2013,tt8082576,Diana,Diana,2017.0,47.0,Documentary
997,Diana,EOne,335000.0,21400000.0,2013,tt8716014,Diana,Diana,2018.0,101.0,Mystery
998,The Great Beauty,Jan.,2900000.0,18500000.0,2013,,,,,,
999,The Sapphires,Wein.,2500000.0,18000000.0,2013,,,,,,
1000,The Company You Keep,SPC,5100000.0,14500000.0,2013,,,,,,
1001,The Bling Ring,A24,5800000.0,13300000.0,2013,,,,,,
1002,Dead Man Down,FD,10900000.0,7200000.0,2013,,,,,,
1003,Fruitvale Station,Wein.,16100000.0,1300000.0,2013,,,,,,
1004,Battle of the Year,SGem,8900000.0,7700000.0,2013,,,,,,
1005,Out of the Furnace,Rela.,11300000.0,4300000.0,2013,,,,,,
1006,Billy and Buddy,Distrib.,900.0,15200000.0,2013,,,,,,
1007,Machete Kills,ORF,8000000.0,7000000.0,2013,,,,,,
1008,Journey to the South Pacific,Imax,7600000.0,6500000.0,2013,,,,,,
1009,Paranoia,Rela.,7400000.0,6400000.0,2013,tt6338350,Paranoia,Paranoia,2016.0,60.0,Thriller
1010,All Is Lost,RAtt.,6300000.0,7400000.0,2013,,,,,,
1011,Puella Magi Madoka Magica the Movie: Rebellion,Elev.,376000.0,12600000.0,2013,,,,,,
1012,Stoker,FoxS,1700000.0,10400000.0,2013,,,,,,
1013,In the House,Cohen,390000.0,11500000.0,2013,,,,,,
1014,I'm So Excited,SPC,1400000.0,10400000.0,2013,,,,,,
1015,Haute Cuisine,Wein.,218000.0,11200000.0,2013,,,,,,
1016,Before Midnight,SPC,8100000.0,3100000.0,2013,,,,,,
1017,Only God Forgives,RTWC,779000.0,9900000.0,2013,,,,,,
1018,The Past,SPC,1300000.0,9300000.0,2013,tt8011712,The Past,The Past,2018.0,120.0,"Drama,Horror"
1019,The Past,SPC,1300000.0,9300000.0,2013,tt9649770,The Past,The Past,2018.0,53.0,Documentary
1020,Love is All You Need,SPC,1600000.0,8400000.0,2013,,,,,,
1021,Tyler Perry Presents Peeples,LGF,9200000.0,130000.0,2013,,,,,,
1022,Jerusalem,NGE,8000000.0,1300000.0,2013,,,,,,
1023,The Fifth Estate,BV,3300000.0,5300000.0,2013,,,,,,
1024,Upside Down,MNE,105000.0,8000000.0,2013,,,,,,
1025,Metallica Through the Never,PH,3400000.0,4600000.0,2013,,,,,,
1026,Pulling Strings,LGF,5800000.0,2000000.0,2013,,,,,,
1027,Black Nativity,FoxS,7000000.0,436000.0,2013,,,,,,
1028,Blue Is the Warmest Color,IFC,2200000.0,5200000.0,2013,,,,,,
1029,Unfinished Song,Wein.,1700000.0,5300000.0,2013,,,,,,
1030,The Angels' Share,IFC,347000.0,6700000.0,2013,,,,,,
1031,The Sweeney,EOne,26700.0,6300000.0,2013,,,,,,
1032,Populaire,Wein.,179000.0,5300000.0,2013,,,,,,
1033,Broken Circle Breakdown,Trib.,175000.0,5300000.0,2013,,,,,,
1034,Fists of Legend,CJ,134000.0,5300000.0,2013,,,,,,
1035,Oldboy (2013),FD,2200000.0,2700000.0,2013,,,,,,
1036,Commitment,WGUSA,76500.0,4500000.0,2013,tt6210560,Commitment,Commitment,2017.0,144.0,"Comedy,Music"
1037,White Elephant,Strand,8900.0,4400000.0,2013,,,,,,
1038,You Will Be My Son,Cohen,285000.0,3600000.0,2013,,,,,,
1039,Pieta,Drft.,22100.0,3600000.0,2013,,,,,,
1040,Mental,Da.,17700.0,3600000.0,2013,,,,,,
1041,The To-Do List,CBS,3500000.0,74600.0,2013,,,,,,
1042,Mr. Nobody,Magn.,3600.0,3500000.0,2013,,,,,,
1043,Capital,Cohen,102000.0,2400000.0,2013,,,,,,
1044,The East,FoxS,2300000.0,99700.0,2013,,,,,,
1045,Reality (2013),Osci.,72600.0,2200000.0,2013,,,,,,
1046,The Sorcerer and the White Snake,Magn.,18800.0,2100000.0,2013,,,,,,
1047,Starbuck (U.S. only),E1,340000.0,1300000.0,2013,,,,,,
1048,Therese,MPI,102000.0,1500000.0,2013,,,,,,
1049,Lovelace,RTWC,357000.0,1200000.0,2013,,,,,,
1050,Violeta Went to Heaven,KL,21500.0,1200000.0,2013,,,,,,
1051,The Wall (2013),MBox,38700.0,1100000.0,2013,,,,,,
1052,Ain't Them Bodies Saints,IFC,397000.0,635000.0,2013,,,,,,
1053,The Monk,ATO,13500.0,794000.0,2013,,,,,,
1054,Salinger,Wein.,584000.0,67000.0,2013,,,,,,
1055,You Ain't Seen Nothin' Yet,KL,18900.0,488000.0,2013,,,,,,
1056,Shadow Dancer,Magn.,101000.0,319000.0,2013,,,,,,
1057,Tai Chi Hero,WGUSA,35100.0,347000.0,2013,,,,,,
1058,A Bottle in the Gaza Sea,FM,5900.0,306000.0,2013,,,,,,
1059,The Silence,MBox,100000.0,132000.0,2013,tt10178180,The Silence,The Silence,2017.0,91.0,Drama
1060,The Silence,MBox,100000.0,132000.0,2013,tt7161338,The Silence,The Silence,2017.0,116.0,"Documentary,History"
1061,The Silence,MBox,100000.0,132000.0,2013,tt7315484,The Silence,The Silence,2019.0,90.0,"Horror,Thriller"
1062,Transformers: Age of Extinction,Par.,245400000.0,858600000.0,2014,,,,,,
1063,The Hobbit: The Battle of the Five Armies,WB (NL),255100000.0,700900000.0,2014,,,,,,
1064,Guardians of the Galaxy,BV,333200000.0,440200000.0,2014,,,,,,
1065,Maleficent,BV,241400000.0,517100000.0,2014,,,,,,
1066,The Hunger Games: Mockingjay - Part 1,LGF,337100000.0,418200000.0,2014,,,,,,
1067,X-Men: Days of Future Past,Fox,233900000.0,513900000.0,2014,,,,,,
1068,Captain America: The Winter Soldier,BV,259800000.0,454500000.0,2014,,,,,,
1069,Dawn of the Planet of the Apes,Fox,208500000.0,502100000.0,2014,,,,,,
1070,The Amazing Spider-Man 2,Sony,202900000.0,506100000.0,2014,,,,,,
1071,Interstellar,Par.,188000000.0,489400000.0,2014,,,,,,
1072,Big Hero 6,BV,222500000.0,435300000.0,2014,,,,,,
1073,How to Train Your Dragon 2,Fox,177000000.0,444500000.0,2014,,,,,,
1074,American Sniper,WB,350100000.0,197300000.0,2014,,,,,,
1075,Godzilla (2014),WB,200700000.0,328400000.0,2014,,,,,,
1076,Rio 2,Fox,131500000.0,368600000.0,2014,,,,,,
1077,Teenage Mutant Ninja Turtles (2014),Par.,191200000.0,302100000.0,2014,,,,,,
1078,The LEGO Movie,WB,257800000.0,211400000.0,2014,,,,,,
1079,Lucy,Uni.,126700000.0,336700000.0,2014,tt5313474,Lucy,Lucy,2016.0,9.0,"Animation,Documentary"
1080,Lucy,Uni.,126700000.0,336700000.0,2014,tt6142034,Lucy,Lucy,2016.0,40.0,Documentary
1081,Penguins of Madagascar,Fox,83400000.0,289700000.0,2014,,,,,,
1082,Edge of Tomorrow,WB,100200000.0,270300000.0,2014,,,,,,
1083,Gone Girl,Fox,167800000.0,201600000.0,2014,,,,,,
1084,Night at the Museum: Secret of the Tomb,Fox,113700000.0,249500000.0,2014,,,,,,
1085,Noah,Par.,101200000.0,261399999.0,2014,,,,,,
1086,The Maze Runner,Fox,102400000.0,245900000.0,2014,,,,,,
1087,300: Rise of An Empire,WB,106600000.0,231000000.0,2014,,,,,,
1088,22 Jump Street,Sony,191700000.0,139600000.0,2014,,,,,,
1089,The Fault in our Stars,Fox,124900000.0,182300000.0,2014,,,,,,
1090,Divergent,LG/S,150900000.0,137900000.0,2014,,,,,,
1091,Mr. Peabody & Sherman,Fox,111500000.0,164200000.0,2014,,,,,,
1092,Neighbors,Uni.,150200000.0,120500000.0,2014,tt9386300,Neighbors,Neighbors,2018.0,74.0,Documentary
1093,Neighbors,Uni.,150200000.0,120500000.0,2014,tt9392532,Neighbors,Neighbors,2018.0,90.0,"Comedy,Drama"
1094,Exodus: Gods and Kings,Fox,65000000.0,203200000.0,2014,,,,,,
1095,Annabelle,WB (NL),84300000.0,172800000.0,2014,,,,,,
1096,Hercules (2014),Par.,72700000.0,172100000.0,2014,,,,,,
1097,RoboCop (2014),Sony,58600000.0,184100000.0,2014,,,,,,
1098,The Imitation Game,Wein.,91100000.0,142400000.0,2014,,,,,,
1099,Non-Stop,Uni.,92200000.0,130600000.0,2014,,,,,,
1100,Dracula Untold,Uni.,56300000.0,160800000.0,2014,,,,,,
1101,The Expendables 3,LGF,39300000.0,175300000.0,2014,,,,,,
1102,Into the Woods,BV,128000000.0,85100000.0,2014,,,,,,
1103,Fury (2014),Sony,85800000.0,126000000.0,2014,,,,,,
1104,Journey to the West,Magn.,18100.0,205600000.0,2014,,,,,,
1105,Need for Speed,BV,43600000.0,159700000.0,2014,,,,,,
